"","date","type","team","opp","location","conf","opp_conf","pts","opp_pts","fga","oreb","to","fta","opp_fga","opp_oreb","opp_to","opp_fta","off_ppp","def_ppp","adj_o","adj_d","tempo","avg_marg","net","quad"
"654",2024-11-19,"nc","Navy","Quinnipiac","H","Patriot","Metro Atlantic",63,74,63,17,13,17,53,12,12,30,93.8,110.2,95.8,118,67.2,-5.57312,203,"Quadrant 4"
"655",2024-11-19,"nc","Connecticut","Texas A&M Commerce","H","Big East","Southland",81,46,59,11,19,14,59,17,18,22,112.4,63.8,103.6,76.5,72.1,16.9619,328,"Quadrant 4"
"656",2024-11-19,"nc","Notre Dame","North Dakota","H","ACC","Summit",75,58,62,7,7,10,64,14,15,8,110.7,85.6,96.4,88,67.8,7.4886,305,"Quadrant 4"
"657",2024-11-19,"nc","Duquesne","Milwaukee","H","Atlantic 10","Horizon",74,80,60,13,11,23,52,11,14,30,107.1,115.8,104.6,118.6,69.1,-5.44125,130,"Quadrant 3"
"658",2024-11-19,"nc","Northern Iowa","Western Illinois","H","Missouri Valley","Ohio Valley",82,56,51,5,8,21,53,8,12,9,130.9,89.4,114.8,97.3,62.6,12.0651,294,"Quadrant 4"
"659",2024-11-19,"nc","Kansas St.","Mississippi Valley St.","H","Big 12","SWAC",74,56,64,21,10,27,53,7,17,8,111.6,84.4,96.1,105.2,66.3,8.87556,364,"Quadrant 4"
"660",2024-11-19,"nc","Tulane","Bethune Cookman","H","American","SWAC",72,57,63,16,12,18,62,12,12,19,103.9,82.3,104.5,91.7,69.3,7.63122,243,"Quadrant 4"
"661",2024-11-19,"nc","UMBC","Hampton","H","America East","CAA",68,78,54,5,10,12,52,11,12,22,106.1,121.7,103.5,128.2,64.1,-5.19747,200,"Quadrant 4"
"662",2024-11-19,"nc","Florida","Florida A&M","H","SEC","SWAC",84,60,68,19,7,26,55,12,15,24,122,87.1,116.1,100.5,68.9,15.7139,343,"Quadrant 4"
"663",2024-11-19,"nc","Boston University","Wagner","H","Patriot","Northeast",58,60,47,14,15,26,55,11,10,13,96.2,99.6,97.7,114.2,60.3,4.23417,345,"Quadrant 4"
"664",2024-11-19,"nc","Marist","Dartmouth","H","Metro Atlantic","Ivy",75,62,59,8,12,19,61,7,12,10,105.1,86.8,104,90.1,71.4,12.1523,279,"Quadrant 4"
"665",2024-11-19,"nc","Louisville","Bellarmine","H","ACC","Atlantic Sun",100,68,64,10,9,24,53,4,16,17,135.6,92.2,113,100.9,73.7,13.1803,355,"Quadrant 4"
"666",2024-11-19,"nc","Wake Forest","Western Carolina","H","ACC","Southern",82,69,63,11,8,19,56,12,21,11,117.8,99.1,114.1,112.8,69.6,7.91728,351,"Quadrant 4"
"667",2024-11-19,"nc","Green Bay","SIU Edwardsville","H","Horizon","Ohio Valley",82,57,51,4,10,29,59,10,14,18,115.2,80.1,109.5,92.8,71.2,6.28981,241,"Quadrant 4"
"668",2024-11-19,"nc","Northwestern","Montana St.","H","Big Ten","Big Sky",72,69,64,15,9,16,56,9,10,12,112.2,107.6,110.1,111.4,64.2,-0.00625,179,"Quadrant 4"
"669",2024-11-19,"nc","Bowling Green","Niagara","H","Mid-American","Metro Atlantic",76,68,52,5,10,10,55,10,12,14,121.2,108.5,108.9,116.7,62.7,1.60042,296,"Quadrant 4"
"670",2024-11-19,"nc","Binghamton","Longwood","H","America East","Big South",60,66,48,6,13,13,62,20,7,25,98.3,108.2,99.9,108.2,61,2.425,190,"Quadrant 4"
"671",2024-11-19,"nc","Northern Kentucky","Cincinnati","H","Horizon","Big 12",60,76,61,15,15,8,58,6,10,6,92.6,117.2,106.7,110.4,64.8,-6.22903,32,"Quadrant 2"
"672",2024-11-19,"nc","Appalachian St.","Queens","H","Sun Belt","Atlantic Sun",65,53,47,11,14,30,66,18,12,13,99.7,81.3,91.7,86.6,65.2,3.59956,249,"Quadrant 4"
"673",2024-11-19,"nc","UCF","Tennessee Tech","H","Big 12","Ohio Valley",80,69,70,22,13,15,57,10,10,22,118,101.8,113.3,107,67.8,8.31218,271,"Quadrant 4"
"674",2024-11-19,"nc","Maryland","Canisius","H","Big Ten","Metro Atlantic",108,37,72,16,9,25,55,5,23,6,141.4,48.5,117.3,56.2,76.4,35.5955,359,"Quadrant 4"
"675",2024-11-19,"nc","Fairfield","Drexel","H","Metro Atlantic","CAA",61,67,67,15,6,13,55,10,13,11,95.8,105.2,94.4,113.8,63.7,-7.25625,174,"Quadrant 4"
"676",2024-11-20,"nc","Rhode Island","Lafayette","H","Atlantic 10","Patriot",86,72,56,10,7,40,60,12,12,27,118.8,99.4,116.9,108.3,72.4,11.5316,276,"Quadrant 4"
"677",2024-11-20,"nc","Dayton","New Mexico St.","H","Atlantic 10","CUSA",74,53,58,13,7,18,55,10,9,14,122.1,87.5,116.8,94.3,60.6,5.92338,176,"Quadrant 4"
"678",2024-11-20,"nc","UNLV","Pepperdine","H","Mountain West","WCC",80,59,53,7,10,19,49,8,16,14,124.3,91.7,127.6,90.9,64.3,18.0804,192,"Quadrant 4"
"679",2024-11-20,"nc","Rutgers","Merrimack","H","Big Ten","Metro Atlantic",74,63,60,15,11,23,64,8,9,7,109.4,93.2,112.5,98.4,67.6,7.38389,189,"Quadrant 4"
"680",2024-11-20,"nc","Gonzaga","Long Beach St.","H","WCC","Big West",84,41,63,15,4,24,54,12,16,11,132.7,64.8,117.1,75.8,63.3,15.9737,313,"Quadrant 4"
"681",2024-11-20,"nc","West Virginia","Iona","H","Big 12","Metro Atlantic",86,43,56,12,16,19,59,18,21,15,124.5,62.3,116.8,75.6,69.1,17.5753,292,"Quadrant 4"
"682",2024-11-20,"nc","The Citadel","College of Charleston","H","Southern","CAA",61,76,61,12,15,7,54,8,13,16,91.1,113.5,91,116.9,67,-12.3389,128,"Quadrant 3"
"683",2024-11-20,"nc","Xavier","Siena","H","Big East","Metro Atlantic",80,55,65,9,9,4,48,7,16,20,119.9,82.5,112.5,92.6,66.7,10.8712,245,"Quadrant 4"
"684",2024-11-20,"nc","Stanford","Norfolk St.","H","ACC","MEAC",70,63,56,18,6,37,54,6,12,11,110.4,99.4,108.3,97.3,63.4,5.40333,141,"Quadrant 3"
"685",2024-11-20,"nc","LIU Brooklyn","Columbia","H","Northeast","Ivy",72,80,58,7,13,15,52,5,11,23,102.8,114.2,96.5,114.5,70,-6.5075,127,"Quadrant 3"
"686",2024-11-20,"nc","South Dakota St.","Southern Miss","H","Summit","Sun Belt",101,76,59,8,18,29,75,13,11,29,119.1,89.6,113,94.6,84.8,19.0565,298,"Quadrant 4"
"687",2024-11-20,"nc","Stony Brook","Yale","H","CAA","Ivy",64,86,53,5,16,16,69,13,6,16,90.7,121.8,88.7,118,70.6,-17.7387,90,"Quadrant 3"
"688",2024-11-20,"nc","Kennesaw St.","Abilene Christian","H","CUSA","WAC",84,78,41,7,19,41,59,7,7,30,115.3,107.1,113.8,118.8,72.9,1.09042,259,"Quadrant 4"
"689",2024-11-20,"nc","UCLA","Idaho St.","H","Big Ten","Big Sky",84,70,47,8,11,26,54,10,12,14,134.4,112,132.4,117.7,62.5,11.1592,167,"Quadrant 4"
"690",2024-11-20,"nc","Murray St.","Maryland Eastern Shore","H","Missouri Valley","MEAC",79,61,54,15,12,30,51,6,11,19,121.3,93.6,104.2,108.3,65.1,4.46911,357,"Quadrant 4"
"691",2024-11-20,"nc","Georgetown","Mount St. Mary's","H","Big East","Metro Atlantic",79,51,64,12,13,12,67,13,13,6,112.4,72.6,109,83,70.3,12.5832,217,"Quadrant 4"
"692",2024-11-20,"nc","Cal Baptist","Northern Colorado","H","WAC","Big Sky",68,79,65,11,10,21,65,12,15,8,93.3,108.4,88.3,106.2,72.9,-8.74047,137,"Quadrant 3"
"693",2024-11-20,"nc","Nicholls St.","Towson","H","Southland","CAA",64,70,51,6,6,28,55,13,7,30,100.4,109.8,99.8,118.9,63.8,-2.97958,235,"Quadrant 4"
"694",2024-11-20,"nc","Tulsa","Little Rock","H","American","Ohio Valley",57,71,49,8,14,17,56,11,11,15,90.3,112.5,98,119,63.1,-0.453333,242,"Quadrant 4"
"695",2024-11-20,"nc","George Mason","Coppin St.","H","Atlantic 10","MEAC",93,55,53,12,10,30,57,17,17,19,141.7,83.8,132.5,104.6,65.6,21.1967,358,"Quadrant 4"
"696",2024-11-20,"nc","Arizona St.","Cal Poly","H","Big 12","Big West",93,89,58,13,13,41,64,3,12,15,118,112.9,113.4,112,78.8,6.48208,209,"Quadrant 4"
"697",2024-11-20,"nc","Texas A&M","Southern","H","SEC","SWAC",71,54,69,29,11,26,54,10,18,11,108.7,82.7,100.3,99.8,65.3,-3.59346,239,"Quadrant 4"
"698",2024-11-20,"nc","Morehead St.","Austin Peay","H","Ohio Valley","Atlantic Sun",63,58,49,8,11,21,55,7,8,12,101.9,93.8,98.2,111.5,61.8,-2.94,278,"Quadrant 4"
"699",2024-11-20,"nc","USC","San Jose St.","H","Big Ten","Mountain West",82,68,56,8,11,9,62,10,9,7,128.5,106.6,122.2,106,63.8,6.87095,208,"Quadrant 4"
"700",2024-11-20,"nc","Army","Fairleigh Dickinson","H","Patriot","Northeast",84,70,69,12,5,21,67,12,10,13,117.4,97.8,106.8,101.8,71.6,8.92613,304,"Quadrant 4"
"701",2024-11-20,"nc","Northern Illinois","Elon","H","Mid-American","CAA",48,75,59,7,12,10,49,13,17,27,71.3,111.5,75.9,107.6,67.3,-9.76565,113,"Quadrant 3"
"702",2024-11-20,"nc","Ball St.","Detroit","H","Mid-American","Horizon",59,70,44,6,15,30,55,13,16,18,88.2,104.6,85.1,116.9,66.9,-5.70056,285,"Quadrant 4"
"703",2024-11-20,"nc","North Carolina A&T","Morgan St.","H","CAA","MEAC",86,83,59,10,14,35,73,15,15,12,108.6,104.8,96.9,109,79.2,7.795,353,"Quadrant 4"
"704",2024-11-20,"nc","UC Santa Barbara","UTEP","H","Big West","CUSA",76,79,50,11,16,24,57,5,8,18,112.6,117.1,114.2,121.1,67.5,-8.15417,121,"Quadrant 3"
"705",2024-11-20,"nc","Fresno St.","Prairie View A&M","H","Mountain West","SWAC",94,83,72,16,12,25,72,15,10,26,118.1,104.3,106.9,105.5,79.6,8.61248,307,"Quadrant 4"
"706",2024-11-20,"nc","Illinois","Alabama","N","Big Ten","SEC",87,100,71,14,13,24,75,7,7,13,107,123,115.5,104.8,81.3,-10.9021,9,"Quadrant 1"
"707",2024-11-20,"nc","Grand Canyon","UC Davis","H","WAC","Big West",68,75,59,15,18,28,57,10,18,18,91.4,100.8,93,116.2,74.4,-6.79625,219,"Quadrant 4"
"708",2024-11-20,"nc","Western Michigan","South Dakota","H","Mid-American","Summit",76,80,71,24,16,20,69,17,6,30,105,110.5,94.5,105.9,72.4,-1.51513,231,"Quadrant 4"
"709",2024-11-20,"nc","Penn St.","Fort Wayne","H","Big Ten","Horizon",102,89,61,17,13,30,70,16,10,19,141.4,123.4,128.7,119,72.1,2.98097,132,"Quadrant 3"
"710",2024-11-20,"nc","Richmond","Maine","H","Atlantic 10","America East",70,66,47,6,15,25,58,7,6,23,103.1,97.2,102.2,106.9,67.9,2.45833,224,"Quadrant 4"
"711",2024-11-20,"nc","Virginia Tech","Jacksonville","H","ACC","Atlantic Sun",64,74,56,12,16,20,60,9,14,8,92.6,107,99,110.1,69.2,0.890894,171,"Quadrant 4"
"712",2024-11-20,"nc","Western Kentucky","Jackson St.","H","CUSA","SWAC",79,62,69,13,13,8,58,9,19,12,107.8,84.6,109.5,94.5,73.2,13.5017,317,"Quadrant 4"
"713",2024-11-21,"nc","Sacred Heart","Central Connecticut","H","Metro Atlantic","Northeast",67,54,63,11,13,5,57,11,15,14,99.2,80,106.4,81.2,67.5,14.6571,135,"Quadrant 3"
"714",2024-11-21,"nc","South Carolina","Mercer","H","SEC","Southern",84,72,55,8,9,29,57,6,12,9,122.6,105.1,113.4,113.1,68.5,2.87304,215,"Quadrant 4"
"715",2024-11-21,"nc","Clemson","Radford","H","ACC","Big South",79,51,49,6,11,22,55,11,11,19,123,79.4,113.5,83.5,64.2,11.5103,180,"Quadrant 4"
"716",2024-11-21,"nc","California","Air Force","H","ACC","Mountain West",78,69,52,13,15,27,51,7,16,11,118.1,104.5,112.8,113.3,66,6.00383,291,"Quadrant 4"
"717",2024-11-21,"nc","Oklahoma","Texas A&M Commerce","H","SEC","Southland",84,56,59,9,10,22,53,8,15,17,121.3,80.9,108.1,100.6,69.3,6.65924,328,"Quadrant 4"
"718",2024-11-21,"nc","Jacksonville St.","East Carolina","N","CUSA","American",86,78,53,8,8,31,66,10,7,15,124.8,113.2,121.5,118.4,68.9,0.365093,222,"Quadrant 4"
"719",2024-11-21,"nc","St. John's","Baylor","N","Big East","Big 12",98,99,62,7,18,28,83,16,15,23,109.4,110.5,119.9,95.9,71.7,8.02625,24,"Quadrant 1"
"720",2024-11-21,"nc","Ohio","Middle Tennessee","N","Mid-American","CUSA",81,83,67,13,13,29,64,16,20,32,98.8,101.2,102,96.9,72.9,2.06375,111,"Quadrant 3"
"721",2024-11-21,"nc","Texas A&M Corpus Chris","Tennessee Martin","H","Southland","Ohio Valley",81,77,56,12,12,27,66,17,12,21,115.9,110.2,114.6,122,69.9,0.3525,274,"Quadrant 4"
"722",2024-11-21,"nc","Texas St.","Bradley","N","Sun Belt","Missouri Valley",68,82,57,13,12,27,52,6,9,26,99.9,120.4,100.9,115.3,68.1,-11.7976,75,"Quadrant 2"
"723",2024-11-21,"nc","Texas","Syracuse","N","SEC","ACC",70,66,58,8,10,14,57,8,11,18,103.6,97.6,104.5,91,67.6,8.03667,164,"Quadrant 3"
"724",2024-11-21,"nc","Indiana","UNC Greensboro","H","Big Ten","Southern",69,58,60,13,14,16,63,17,14,15,101.7,85.5,104.4,85.6,67.9,9.08641,105,"Quadrant 3"
"725",2024-11-21,"nc","Valparaiso","Lindenwood","H","Missouri Valley","Ohio Valley",77,64,57,10,14,22,61,10,17,11,106.4,88.5,101.3,104.2,72.3,3.91681,311,"Quadrant 4"
"726",2024-11-21,"nc","VCU","Seton Hall","N","Atlantic 10","Big East",66,69,60,7,15,18,55,10,18,25,87.2,91.1,94.9,97.4,67.3,2.12542,198,"Quadrant 3"
"727",2024-11-21,"nc","Miami FL","Drake","N","ACC","Missouri Valley",69,80,44,5,9,29,56,14,6,28,112.1,130,119,126.9,61.5,-8.35708,77,"Quadrant 2"
"728",2024-11-21,"nc","Virginia","Tennessee","N","ACC","SEC",42,64,49,11,18,11,66,18,7,10,69.4,105.8,91.9,89.2,60.5,-5.32544,3,"Quadrant 1"
"729",2024-11-21,"nc","Wright St.","Princeton","N","Horizon","Ivy",80,62,49,6,14,20,57,7,7,20,120.3,93.2,119.7,90,66.5,12.5089,124,"Quadrant 3"
"730",2024-11-21,"nc","Michigan","Tarleton St.","H","Big Ten","WAC",72,49,56,13,11,23,41,5,24,10,111,75.6,106.8,90.4,64.8,9.31429,316,"Quadrant 4"
"731",2024-11-21,"nc","Texas Tech","Saint Joseph's","N","Big 12","Atlantic 10",77,78,66,17,11,20,50,6,13,29,109.8,111.2,114.9,113.1,70.1,-4.57333,101,"Quadrant 3"
"732",2024-11-21,"nc","South Florida","Portland","N","American","WCC",74,68,60,9,10,21,60,8,10,19,104.2,95.8,97.2,103.8,71,1.67,326,"Quadrant 4"
"733",2024-11-21,"nc","Bucknell","NJIT","H","Patriot","America East",81,64,54,8,11,29,61,15,14,20,115.5,91.2,108.2,106.1,70.1,11.6552,356,"Quadrant 4"
"734",2024-11-21,"nc","San Francisco","Memphis","N","WCC","American",64,68,61,18,15,27,52,12,15,31,91.1,96.8,100.3,86.8,70.3,1.8175,34,"Quadrant 1"
"735",2024-11-21,"nc","Toledo","Stetson","N","Mid-American","Atlantic Sun",103,78,72,8,5,11,57,12,17,23,140,106,125.4,115.1,73.6,13.2371,349,"Quadrant 4"
"736",2024-11-21,"nc","New Mexico","Grambling St.","H","Mountain West","SWAC",80,58,60,10,16,26,62,11,22,15,101,73.2,91.2,84.2,79.2,6.56904,333,"Quadrant 4"
"737",2024-11-21,"nc","Oregon St.","Oregon","H","WCC","Big Ten",75,78,62,17,10,23,61,7,7,12,113.1,117.6,124.2,103.2,66.3,4.79333,20,"Quadrant 1"
"738",2024-11-21,"nc","Oklahoma St.","Florida Atlantic","N","Big 12","American",78,86,73,19,15,32,52,6,15,49,92.6,102.1,94,93.5,84.2,1.45659,104,"Quadrant 3"
"739",2024-11-21,"nc","James Madison","Illinois Chicago","N","Sun Belt","Missouri Valley",99,81,64,14,12,27,64,12,16,19,130.4,106.7,123.5,108.1,75.9,3.85505,133,"Quadrant 3"
"740",2024-11-21,"nc","Central Arkansas","Southeast Missouri St.","H","Atlantic Sun","Ohio Valley",73,77,62,11,13,32,68,11,13,17,92.8,97.9,92.8,103.6,69.9,-0.341667,228,"Quadrant 4"
"741",2024-11-21,"nc","Washington St.","Eastern Washington","N","WCC","Big Sky",96,81,64,17,21,22,65,10,14,22,121.6,102.6,116.7,100.6,78.9,13.5041,253,"Quadrant 4"
"742",2024-11-21,"nc","Vanderbilt","Nevada","N","SEC","Mountain West",73,71,59,11,13,18,54,8,16,10,107.1,104.2,112.4,95.9,68.2,2.78875,64,"Quadrant 2"
"743",2024-11-21,"nc","Youngstown St.","Monmouth","N","Horizon","CAA",72,62,56,10,14,27,70,18,14,18,97.7,84.1,88.4,91.6,73.7,-0.154303,277,"Quadrant 4"
"744",2024-11-21,"nc","UC San Diego","La Salle","N","Big West","Atlantic 10",72,67,62,13,9,28,55,12,15,31,100,93,101.8,94,72,4.14585,155,"Quadrant 3"
"745",2024-11-21,"nc","Mississippi","Oral Roberts","H","SEC","Summit",100,68,69,14,8,22,54,10,21,18,136.1,92.5,117.6,102.9,73.5,9.68921,341,"Quadrant 4"
"746",2024-11-21,"nc","Cornell","Robert Morris","H","Ivy","Horizon",76,86,58,6,13,15,65,17,11,31,104.2,117.9,101.2,129,72.9,-9.47903,221,"Quadrant 4"
"747",2024-11-21,"nc","Oakland","Eastern Michigan","H","Horizon","Mid-American",64,68,47,6,11,22,60,11,6,16,102.4,108.8,95.7,114.3,62.5,0.0904167,297,"Quadrant 4"
"748",2024-11-21,"nc","Stephen F. Austin","Presbyterian","H","Southland","Big South",55,58,54,13,21,22,61,12,19,24,72.4,76.4,70.4,78.4,67.5,2.75833,237,"Quadrant 4"
"749",2024-11-21,"nc","Stonehill","Bryant","H","Northeast","America East",67,66,66,19,11,21,60,9,8,21,97.8,96.4,94,100.2,68.5,-3.76417,191,"Quadrant 4"
"750",2024-11-21,"nc","Kent St.","Niagara","H","Mid-American","Metro Atlantic",76,73,55,15,13,22,50,6,12,23,116.6,112,111.1,112.9,65.2,8.70292,296,"Quadrant 4"
"751",2024-11-22,"nc","Creighton","Nebraska","H","Big East","Big Ten",63,74,52,8,17,23,57,7,7,30,88,103.4,97.8,101.7,71.6,-9.57734,33,"Quadrant 2"
"752",2024-11-22,"nc","Houston","Hofstra","H","Big 12","CAA",80,44,62,10,4,16,52,7,15,5,127,69.9,131.9,80.2,63,19.1485,170,"Quadrant 4"
"753",2024-11-22,"nc","Indiana St.","Chicago St.","H","Missouri Valley","Northeast",97,61,60,11,13,21,68,12,11,14,133.2,83.8,118.4,112.8,72.8,5.60906,354,"Quadrant 4"
"754",2024-11-22,"nc","Colorado St.","UC Riverside","H","Mountain West","Big West",75,77,62,5,9,25,65,15,18,18,97.1,99.7,97.4,102.1,68.6,0.025,154,"Quadrant 3"
"755",2024-11-22,"nc","Harvard","Colgate","H","Ivy","Patriot",78,67,59,7,10,11,58,4,12,0,117.1,100.6,108.5,109.3,66.6,5.0973,283,"Quadrant 4"
"756",2024-11-22,"nc","Murray St.","Utah Valley","H","Missouri Valley","WAC",75,77,50,5,7,33,61,12,11,16,110.9,113.8,115.3,122.8,67.6,-2.58792,150,"Quadrant 3"
"757",2024-11-22,"nc","Davidson","VMI","H","Atlantic 10","Southern",93,66,66,9,8,15,49,7,15,28,130.6,92.7,118,104.7,71.2,14.317,309,"Quadrant 4"
"758",2024-11-22,"nc","Hawaii","North Carolina","H","Big West","ACC",69,87,57,15,13,24,54,5,5,34,101.1,127.4,105.6,116.3,68.3,-9.72948,43,"Quadrant 2"
"759",2024-11-22,"nc","Virginia","St. John's","N","ACC","Big East",55,80,45,6,16,18,61,11,7,10,87.8,127.7,101.5,117.1,62.7,-12.5614,38,"Quadrant 1"
"760",2024-11-22,"nc","Tennessee","Baylor","N","SEC","Big 12",77,62,46,9,15,22,59,15,12,8,126,101.4,143.4,83.2,61.1,19.4406,24,"Quadrant 1"
"761",2024-11-22,"nc","Utah St.","Iowa","N","Mountain West","Big Ten",77,69,65,15,18,16,64,9,16,16,99.9,89.5,100,81.3,77.1,0.721057,58,"Quadrant 2"
"762",2024-11-22,"nc","Manhattan","Army","H","Metro Atlantic","Patriot",80,79,70,10,6,13,61,9,13,13,111.6,110.2,102.6,118.7,71.7,-2.31083,293,"Quadrant 4"
"763",2024-11-22,"nc","Northeastern","FIU","N","CAA","CUSA",60,58,53,9,11,22,56,8,11,11,92.5,89.5,97,96.4,64.8,0.95375,225,"Quadrant 4"
"764",2024-11-22,"nc","Butler","Merrimack","H","Big East","Metro Atlantic",78,39,51,14,9,31,57,6,7,7,127.8,63.9,118.4,80.6,61,7.40496,189,"Quadrant 4"
"765",2024-11-22,"nc","UMKC","American","N","Summit","Patriot",60,64,49,7,15,19,43,8,20,27,89.7,95.6,86.2,96.9,66.9,-0.68875,269,"Quadrant 4"
"766",2024-11-22,"nc","UC San Diego","James Madison","N","Big West","Sun Belt",73,67,48,5,5,26,56,9,12,8,118.6,108.8,117.4,105,61.6,3.6925,131,"Quadrant 3"
"767",2024-11-22,"nc","Toledo","Jacksonville St.","N","Mid-American","CUSA",82,80,65,8,4,10,58,12,13,15,124.4,121.3,116.9,115.7,65.9,-0.0458333,153,"Quadrant 3"
"768",2024-11-22,"nc","IUPUI","Coastal Carolina","N","Horizon","Sun Belt",57,71,52,6,6,17,48,5,13,11,94,117.1,88.5,125.6,60.7,-12.6585,282,"Quadrant 4"
"769",2024-11-22,"nc","Louisville","Winthrop","H","ACC","Big South",76,61,54,10,20,26,70,19,19,22,96.9,77.8,91.7,81.5,78.4,6.65328,199,"Quadrant 4"
"770",2024-11-22,"nc","Evansville","Green Bay","H","Missouri Valley","Horizon",98,81,62,8,19,17,62,4,12,23,121,100,109.9,104.3,81,13.3807,334,"Quadrant 4"
"771",2024-11-22,"nc","Northwestern St.","Louisiana Monroe","H","Southland","Sun Belt",63,65,53,4,12,9,59,9,8,16,96.3,99.3,86.4,113.7,65.4,-4.275,347,"Quadrant 4"
"772",2024-11-22,"nc","Texas","Saint Joseph's","N","SEC","Atlantic 10",67,58,55,7,12,17,66,19,13,17,98.4,85.2,102.5,87.4,68.1,1.43339,101,"Quadrant 3"
"773",2024-11-22,"nc","Texas Tech","Syracuse","N","Big 12","ACC",79,74,63,9,3,21,53,10,12,28,116.8,109.4,114.3,105.5,67.6,3.86658,164,"Quadrant 3"
"774",2024-11-22,"nc","McNeese St.","Illinois St.","N","Southland","Missouri Valley",76,68,54,11,7,26,50,6,7,21,123.3,110.3,123.6,101.4,61.7,6.57227,103,"Quadrant 3"
"775",2024-11-22,"nc","Wichita St.","Saint Louis","N","American","Atlantic 10",88,63,68,7,7,25,58,6,14,21,112.9,80.8,105,81.9,77.9,5.79134,125,"Quadrant 3"
"776",2024-11-22,"nc","Tulane","New Orleans","H","American","Southland",87,93,67,11,12,33,62,7,14,31,103.9,111.1,93.2,125.1,74.4,-8.99542,336,"Quadrant 4"
"777",2024-11-22,"nc","Ohio St.","Campbell","H","Big Ten","CAA",104,60,62,6,8,19,52,4,15,21,142.5,82.2,130.7,97.3,73,16.349,288,"Quadrant 4"
"778",2024-11-22,"nc","SMU","Mississippi St.","H","ACC","SEC",79,84,47,6,13,34,68,16,7,25,112,119.1,123.4,103,70.5,2.7525,14,"Quadrant 1"
"779",2024-11-22,"nc","Washington","Alcorn St.","H","Big Ten","SWAC",77,60,49,11,13,30,58,10,10,12,119.4,93.1,102.9,106,64.5,3.10892,352,"Quadrant 4"
"780",2024-11-22,"nc","North Carolina St.","William & Mary","H","ACC","CAA",84,61,64,11,11,23,60,11,21,12,111.5,81,100.5,79,75.3,12.1985,197,"Quadrant 4"
"781",2024-11-22,"nc","Wyoming","Southeastern Louisiana","H","Mountain West","Southland",64,61,54,17,16,33,63,8,7,16,92.6,88.2,96.1,94.5,69.1,4.83292,244,"Quadrant 4"
"782",2024-11-22,"nc","Loyola Marymount","North Dakota","H","WCC","Summit",73,77,71,14,6,22,67,14,11,15,101,106.5,89.5,107.1,72.3,-2.42458,305,"Quadrant 4"
"783",2024-11-22,"nc","Arizona","Duke","H","Big 12","ACC",55,69,53,6,15,11,61,13,14,13,81.2,101.9,99.9,87.7,67.7,-5.20815,2,"Quadrant 1"
"784",2024-11-22,"nc","Temple","Florida St.","N","American","ACC",69,78,56,12,14,32,61,13,15,24,93.5,105.7,100.6,99.3,73.8,-4.11561,76,"Quadrant 2"
"785",2024-11-22,"nc","Arkansas","Little Rock","H","SEC","Ohio Valley",79,67,53,8,19,27,59,13,19,23,103.4,87.7,108.5,94.5,76.4,12.45,242,"Quadrant 4"
"786",2024-11-22,"nc","Wisconsin","UCF","N","Big Ten","Big 12",86,70,66,8,13,16,62,13,10,37,110.8,90.2,118.6,84.7,77.6,14.5854,87,"Quadrant 2"
"787",2024-11-22,"nc","UAB","Longwood","N","American","Big South",81,89,69,17,11,20,60,6,7,26,111.1,122,112.6,122.3,72.9,-1.11493,190,"Quadrant 3"
"788",2024-11-22,"nc","Alabama A&M","South Carolina St.","H","SWAC","MEAC",70,82,59,14,13,26,56,8,15,13,100.3,117.5,97.7,128.5,69.8,-12.2466,223,"Quadrant 4"
"789",2024-11-22,"nc","Stetson","East Carolina","N","Atlantic Sun","American",64,71,44,5,18,25,55,16,12,33,94.4,104.8,95.4,105.6,67.8,-2.45375,222,"Quadrant 4"
"790",2024-11-22,"nc","La Salle","Illinois Chicago","N","Atlantic 10","Missouri Valley",83,96,66,7,10,18,53,8,13,34,109.4,126.6,107.8,122.7,75.8,-6.9144,133,"Quadrant 3"
"791",2024-11-22,"nc","Wright St.","Bradley","N","Horizon","Missouri Valley",74,77,52,7,9,15,55,11,11,15,120.1,124.9,124.4,117.1,61.6,-1.26375,75,"Quadrant 2"
"792",2024-11-22,"nc","Wofford","St. Thomas","N","Southern","Summit",81,73,55,10,14,19,53,8,10,28,118.8,107.1,118.5,98.5,68.2,6.15004,98,"Quadrant 2"
"793",2024-11-22,"nc","Milwaukee","Portland St.","H","Horizon","Big Sky",91,74,67,17,15,13,63,13,9,22,129.4,105.2,122.1,112.6,70.3,7.99098,248,"Quadrant 4"
"794",2024-11-22,"nc","UNC Asheville","Southeast Missouri St.","N","Big South","Ohio Valley",72,64,59,13,9,29,63,11,7,21,104.5,92.9,102,100.8,68.9,1.06381,228,"Quadrant 4"
"795",2024-11-22,"nc","Pittsburgh","LSU","N","ACC","SEC",74,63,54,12,13,22,59,14,15,20,109.7,93.4,118.3,91,67.5,6.06307,61,"Quadrant 2"
"796",2024-11-22,"nc","Youngstown St.","Presbyterian","N","Horizon","Big South",42,67,59,11,15,9,54,6,11,19,62.1,99,63.8,98.2,67.7,-8.61331,237,"Quadrant 4"
"797",2024-11-22,"nc","Fordham","Drexel","H","Atlantic 10","CAA",71,73,60,10,10,11,53,7,13,11,109.7,112.8,113,117.2,64.7,2.88458,174,"Quadrant 4"
"798",2024-11-22,"nc","Georgia St.","North Carolina Central","H","Sun Belt","MEAC",93,79,47,8,15,25,65,14,6,16,142.6,121.1,124.7,133.5,65.2,1.42638,302,"Quadrant 4"
